time_utc,proxy,gauge,gauge_shifted
2025-12-01 00:00:00+00:00,7.339302914256554e-15,,
2025-12-01 00:05:00+00:00,7.339302914256554e-15,,
2025-12-01 00:10:00+00:00,1.5407157302902505e-14,,
2025-12-01 00:15:00+00:00,2.0042457399772295e-14,,
2025-12-01 00:20:00+00:00,2.3172071677487137e-14,,
2025-12-01 00:25:00+00:00,2.62030688853022e-14,,
2025-12-01 00:30:00+00:00,2.6259478576384075e-14,,
2025-12-01 00:35:00+00:00,3.0340997267567795e-14,,
2025-12-01 00:40:00+00:00,2.895890862076253e-14,,
2025-12-01 00:45:00+00:00,2.324681069322338e-14,,
2025-12-01 00:50:00+00:00,2.5766287882686314e-14,,
2025-12-01 00:55:00+00:00,2.727880633932384e-14,,
2025-12-01 01:00:00+00:00,2.653332272998285e-14,13.73367059712,
2025-12-01 01:05:00+00:00,2.5371614875360993e-14,,
2025-12-01 01:10:00+00:00,2.6330473161458184e-14,,
2025-12-01 01:15:00+00:00,3.12029900009033e-14,13.903571676672,
2025-12-01 01:20:00+00:00,2.607483757154556e-14,,
2025-12-01 01:25:00+00:00,2.1655731973810567e-14,,
2025-12-01 01:30:00+00:00,2.383554476915927e-14,13.903571676672,
2025-12-01 01:35:00+00:00,2.805461340832385e-14,,
2025-12-01 01:40:00+00:00,3.002062105109305e-14,,
2025-12-01 01:45:00+00:00,3.1745410760804976e-14,13.903571676672,
2025-12-01 01:50:00+00:00,3.062599552487274e-14,,
2025-12-01 01:55:00+00:00,2.7858029618344846e-14,,
2025-12-01 02:00:00+00:00,2.871791580294091e-14,13.73367059712,
2025-12-01 02:05:00+00:00,3.3336684826856426e-14,,
2025-12-01 02:10:00+00:00,3.2631868066910545e-14,,
2025-12-01 02:15:00+00:00,2.843627068317991e-14,13.73367059712,
2025-12-01 02:20:00+00:00,2.9217824533531686e-14,,
2025-12-01 02:25:00+00:00,2.8245903684003023e-14,,
2025-12-01 02:30:00+00:00,2.7139020704803874e-14,13.59208636416,
2025-12-01 02:35:00+00:00,2.5923444895462027e-14,,
2025-12-01 02:40:00+00:00,2.734807015027425e-14,,
2025-12-01 02:45:00+00:00,3.0594990057778795e-14,13.73367059712,
2025-12-01 02:50:00+00:00,2.8749888538767227e-14,,
2025-12-01 02:55:00+00:00,2.89878903725078e-14,,
2025-12-01 03:00:00+00:00,3.1093510552124154e-14,13.73367059712,
2025-12-01 03:05:00+00:00,3.150043675382452e-14,,
2025-12-01 03:10:00+00:00,2.7964983696479873e-14,,
