time_utc,proxy,gauge,gauge_shifted
2025-12-01 00:00:00+00:00,2.8952857242900706e-16,17.41486065408,
2025-12-01 00:05:00+00:00,8.410149061651786e-16,,
2025-12-01 00:10:00+00:00,3.5525369817409e-15,,
2025-12-01 00:15:00+00:00,4.3881915045974346e-15,17.216642727936,
2025-12-01 00:20:00+00:00,2.483911660564838e-15,,
2025-12-01 00:25:00+00:00,2.4099894171793166e-15,,
2025-12-01 00:30:00+00:00,2.6117241716591904e-15,17.584761733632,
2025-12-01 00:35:00+00:00,3.752844541596284e-15,,
2025-12-01 00:40:00+00:00,3.962686421882754e-15,,
2025-12-01 00:45:00+00:00,2.9008693857351322e-15,17.41486065408,
2025-12-01 00:50:00+00:00,2.231933863031812e-15,,
2025-12-01 00:55:00+00:00,3.1478073113159366e-15,,
2025-12-01 01:00:00+00:00,4.251289834837751e-15,17.41486065408,
2025-12-01 01:05:00+00:00,3.213971888543838e-15,,
2025-12-01 01:10:00+00:00,2.526592251909414e-15,,
2025-12-01 01:15:00+00:00,3.1401750338909122e-15,17.41486065408,
2025-12-01 01:20:00+00:00,5.222612190987517e-15,,
2025-12-01 01:25:00+00:00,4.35761770335464e-15,,
2025-12-01 01:30:00+00:00,3.0922676441273188e-15,17.41486065408,
2025-12-01 01:35:00+00:00,3.068492500559723e-15,,
2025-12-01 01:40:00+00:00,2.232948114148272e-15,,
2025-12-01 01:45:00+00:00,2.389682412540687e-15,17.216642727936,
2025-12-01 01:50:00+00:00,2.6692023558761776e-15,,
2025-12-01 01:55:00+00:00,2.4999975815105756e-15,,
2025-12-01 02:00:00+00:00,2.3560328742880905e-15,17.216642727936,
2025-12-01 02:05:00+00:00,2.863714594243494e-15,,
2025-12-01 02:10:00+00:00,3.2259829482830836e-15,,
2025-12-01 02:15:00+00:00,2.7711087639272434e-15,17.216642727936,
2025-12-01 02:20:00+00:00,1.9889901951918967e-15,,
2025-12-01 02:25:00+00:00,2.1464415804348994e-15,,
2025-12-01 02:30:00+00:00,2.2586326645257026e-15,17.41486065408,
2025-12-01 02:35:00+00:00,2.871096083767921e-15,,
2025-12-01 02:40:00+00:00,2.9181209075269124e-15,,
2025-12-01 02:45:00+00:00,2.965145731285904e-15,17.216642727936,
2025-12-01 02:50:00+00:00,3.0121705550448953e-15,,
2025-12-01 02:55:00+00:00,2.809498965601548e-15,,
2025-12-01 03:00:00+00:00,2.2670990980440295e-15,17.046741648384,
2025-12-01 03:05:00+00:00,2.081552711625204e-15,,
2025-12-01 03:10:00+00:00,2.0716646564675197e-15,,
2025-12-01 03:15:00+00:00,2.4071192683691335e-15,17.216642727936,
2025-12-01 03:20:00+00:00,2.2871043096597553e-15,,
2025-12-01 03:25:00+00:00,2.9096270111576692e-15,,
2025-12-01 03:30:00+00:00,5.896754737096987e-15,17.046741648384,
2025-12-01 03:35:00+00:00,5.001354445327133e-15,,
