time_utc,proxy,gauge,gauge_shifted
2025-11-30 23:40:00+00:00,,,16.338820483584
2025-11-30 23:55:00+00:00,,,16.338820483584
2025-12-01 00:00:00+00:00,8.038440623648554e-15,,
2025-12-01 00:05:00+00:00,1.8930728145185255e-14,,
2025-12-01 00:10:00+00:00,3.164299237866748e-14,,16.338820483584
2025-12-01 00:15:00+00:00,4.177590944962778e-14,,
2025-12-01 00:20:00+00:00,5.046027008990169e-14,,
2025-12-01 00:25:00+00:00,5.26585827623345e-14,,16.168919404032
2025-12-01 00:30:00+00:00,4.719687884988752e-14,,
2025-12-01 00:35:00+00:00,5.304752944693683e-14,,
2025-12-01 00:40:00+00:00,4.948433243572132e-14,,16.168919404032
2025-12-01 00:45:00+00:00,3.800455624938537e-14,,
2025-12-01 00:50:00+00:00,3.3876191712384634e-14,,
2025-12-01 00:55:00+00:00,3.248105812921284e-14,,16.168919404032
2025-12-01 01:00:00+00:00,3.769085204623029e-14,16.338820483584,
2025-12-01 01:05:00+00:00,3.857312597943633e-14,,
2025-12-01 01:10:00+00:00,3.576677820390982e-14,,16.338820483584
2025-12-01 01:15:00+00:00,3.2522246836842154e-14,16.338820483584,
2025-12-01 01:20:00+00:00,2.8382829824389225e-14,,
2025-12-01 01:25:00+00:00,2.8299529268772795e-14,,16.168919404032
2025-12-01 01:30:00+00:00,2.869188872444671e-14,16.338820483584,
2025-12-01 01:35:00+00:00,3.0295712449931175e-14,,
2025-12-01 01:40:00+00:00,3.063897984293779e-14,,15.99901832448
2025-12-01 01:45:00+00:00,2.889825415261092e-14,16.168919404032,
2025-12-01 01:50:00+00:00,3.2021374679333315e-14,,
2025-12-01 01:55:00+00:00,2.8052140445064806e-14,,16.168919404032
2025-12-01 02:00:00+00:00,2.3484983242825075e-14,16.168919404032,
2025-12-01 02:05:00+00:00,2.6544716004502123e-14,,
2025-12-01 02:10:00+00:00,2.5441124243275183e-14,,15.99901832448
2025-12-01 02:15:00+00:00,2.3322520358863888e-14,16.168919404032,
2025-12-01 02:20:00+00:00,2.3487053943979096e-14,,
2025-12-01 02:25:00+00:00,2.512461377435321e-14,,16.338820483584
2025-12-01 02:30:00+00:00,2.6270695021165308e-14,16.338820483584,
2025-12-01 02:35:00+00:00,2.5344009415929642e-14,,
2025-12-01 02:40:00+00:00,2.4727907181777667e-14,,16.168919404032
2025-12-01 02:45:00+00:00,2.4785482661295726e-14,16.168919404032,
2025-12-01 02:50:00+00:00,2.6909651682303703e-14,,
2025-12-01 02:55:00+00:00,3.163431944163411e-14,,16.168919404032
2025-12-01 03:00:00+00:00,2.8453484890501624e-14,15.99901832448,
2025-12-01 03:05:00+00:00,2.7742765888808378e-14,,
2025-12-01 03:10:00+00:00,3.046113010889831e-14,,15.829117244928
2025-12-01 03:15:00+00:00,3.679160892289181e-14,16.168919404032,
2025-12-01 03:20:00+00:00,3.5379912170286525e-14,,
2025-12-01 03:25:00+00:00,2.748332896018922e-14,,15.99901832448
2025-12-01 03:30:00+00:00,2.4885133656537532e-14,15.99901832448,
2025-12-01 03:35:00+00:00,2.3828883332762706e-14,,
2025-12-01 03:40:00+00:00,2.51314928679744e-14,,15.829117244928
2025-12-01 03:45:00+00:00,2.3884077250558398e-14,16.338820483584,
2025-12-01 03:50:00+00:00,2.786998165090099e-14,,
2025-12-01 03:55:00+00:00,2.8788448628772646e-14,,15.829117244928
2025-12-01 04:00:00+00:00,2.5961408976755588e-14,16.168919404032,
2025-12-01 04:05:00+00:00,2.850565545506855e-14,,
2025-12-01 04:10:00+00:00,2.866954740945265e-14,,15.99901832448
2025-12-01 04:15:00+00:00,2.5790882369693458e-14,16.168919404032,
2025-12-01 04:20:00+00:00,2.6907601622396312e-14,,
2025-12-01 04:25:00+00:00,2.5940969441194875e-14,,15.659216165376
2025-12-01 04:30:00+00:00,2.2966843191507498e-14,15.829117244928,
2025-12-01 04:35:00+00:00,2.466577684731727e-14,,
2025-12-01 04:40:00+00:00,2.5168786178909576e-14,,15.829117244928
2025-12-01 04:45:00+00:00,2.3989997896932856e-14,15.99901832448,
2025-12-01 04:50:00+00:00,2.41046796695398e-14,,
2025-12-01 04:55:00+00:00,2.5898805171573097e-14,,15.99901832448
2025-12-01 05:00:00+00:00,2.7920001092445687e-14,15.829117244928,
2025-12-01 05:05:00+00:00,2.7094363397964554e-14,,
2025-12-01 05:10:00+00:00,2.6508578734932486e-14,,15.659216165376
2025-12-01 05:15:00+00:00,2.4874251892871355e-14,15.829117244928,
2025-12-01 05:20:00+00:00,2.5941205169517842e-14,,
2025-12-01 05:25:00+00:00,2.7563964086979107e-14,,15.829117244928
2025-12-01 05:30:00+00:00,2.6370845859388704e-14,15.99901832448,
2025-12-01 05:35:00+00:00,2.554067069138115e-14,,
2025-12-01 05:40:00+00:00,2.5448221913626335e-14,,15.659216165376
2025-12-01 05:45:00+00:00,2.556529805269435e-14,15.659216165376,
2025-12-01 05:50:00+00:00,2.2923290475876267e-14,,
2025-12-01 05:55:00+00:00,2.2968106964992233e-14,,15.659216165376
