time_utc,proxy,gauge,gauge_shifted
2025-12-01 00:00:00+00:00,3.1583782414569917e-17,0.8296836051456,
2025-12-01 00:05:00+00:00,8.620219403432776e-17,,
2025-12-01 00:10:00+00:00,1.2605085841077208e-16,,
2025-12-01 00:15:00+00:00,2.3168792796009376e-16,0.8296836051456,
2025-12-01 00:20:00+00:00,3.2936101229279637e-16,,
2025-12-01 00:25:00+00:00,3.924712422898285e-16,,
2025-12-01 00:30:00+00:00,3.5796379751739705e-16,0.8296836051456,
2025-12-01 00:35:00+00:00,2.7550798746668323e-16,,
2025-12-01 00:40:00+00:00,2.2829972178731405e-16,,
2025-12-01 00:45:00+00:00,2.3705938583273095e-16,0.8296836051456,
2025-12-01 00:50:00+00:00,2.458190498781479e-16,,
2025-12-01 00:55:00+00:00,2.545787139235648e-16,,
2025-12-01 01:00:00+00:00,2.6333837796898175e-16,0.8126934971904,
2025-12-01 01:05:00+00:00,2.11415840190749e-16,,
2025-12-01 01:10:00+00:00,1.8747202735914952e-16,,
2025-12-01 01:15:00+00:00,1.722427796546192e-16,0.8126934971904,
2025-12-01 01:20:00+00:00,1.6878504023461123e-16,,
2025-12-01 01:25:00+00:00,2.268504029666233e-16,,
2025-12-01 01:30:00+00:00,2.3359328786571943e-16,0.8126934971904,
2025-12-01 01:35:00+00:00,1.5494773159648252e-16,,
2025-12-01 01:40:00+00:00,1.3143329197087265e-16,,
2025-12-01 01:45:00+00:00,1.515948964688169e-16,0.8126934971904,
2025-12-01 01:50:00+00:00,2.328618230719417e-16,,
2025-12-01 01:55:00+00:00,2.446566060966726e-16,,
2025-12-01 02:00:00+00:00,1.8205238660351207e-16,0.8126934971904,
2025-12-01 02:05:00+00:00,1.8528826360377553e-16,,
2025-12-01 02:10:00+00:00,2.53435136469943e-16,,
2025-12-01 02:15:00+00:00,2.3474293618170827e-16,0.8126934971904,
2025-12-01 02:20:00+00:00,1.6749319054061873e-16,,
2025-12-01 02:25:00+00:00,1.5258176178555262e-16,,
2025-12-01 02:30:00+00:00,1.233737171064609e-16,0.7957033892352,
2025-12-01 02:35:00+00:00,1.271012279336237e-16,,
2025-12-01 02:40:00+00:00,1.0987601688900705e-16,,
2025-12-01 02:45:00+00:00,1.0351480788222801e-16,0.8126934971904,
2025-12-01 02:50:00+00:00,1.2418133928096175e-16,,
2025-12-01 02:55:00+00:00,1.2847123391612012e-16,,
2025-12-01 03:00:00+00:00,1.2946347072660622e-16,0.8126934971904,
2025-12-01 03:05:00+00:00,1.3805100803892777e-16,,
2025-12-01 03:10:00+00:00,2.1666477226855958e-16,,
2025-12-01 03:15:00+00:00,2.119013415176319e-16,0.7957033892352,
2025-12-01 03:20:00+00:00,3.4590051671320952e-16,,
2025-12-01 03:25:00+00:00,3.2029401548875484e-16,,
2025-12-01 03:30:00+00:00,8.828341086466901e-17,0.7957033892352,
2025-12-01 03:35:00+00:00,9.915018852209085e-17,,
2025-12-01 03:40:00+00:00,1.0471146348896264e-16,,
2025-12-01 03:45:00+00:00,8.496698466919224e-17,0.7957033892352,
2025-12-01 03:50:00+00:00,7.535077162803895e-17,,
2025-12-01 03:55:00+00:00,9.003696087781441e-17,,
2025-12-01 04:00:00+00:00,9.1526717904997e-17,0.7957033892352,
2025-12-01 04:05:00+00:00,8.206336969586856e-17,,
2025-12-01 04:10:00+00:00,7.443954434052586e-17,,
2025-12-01 04:15:00+00:00,8.076999072385793e-17,0.7957033892352,
2025-12-01 04:20:00+00:00,8.249974564945591e-17,,
2025-12-01 04:25:00+00:00,7.69544365364317e-17,,
2025-12-01 04:30:00+00:00,7.630454332416329e-17,0.7957033892352,
2025-12-01 04:35:00+00:00,8.867510749294804e-17,,
2025-12-01 04:40:00+00:00,1.6103343906741798e-16,,
2025-12-01 04:45:00+00:00,1.6712923091687124e-16,0.7957033892352,
2025-12-01 04:50:00+00:00,1.0027073192830256e-16,,
2025-12-01 04:55:00+00:00,6.778051452296553e-17,,
2025-12-01 05:00:00+00:00,6.424148302793031e-17,0.7957033892352,
2025-12-01 05:05:00+00:00,8.100062099268726e-17,,
2025-12-01 05:10:00+00:00,9.498671120202095e-17,,
2025-12-01 05:15:00+00:00,9.926823038635766e-17,0.7957033892352,
2025-12-01 05:20:00+00:00,8.224316968884056e-17,,
2025-12-01 05:25:00+00:00,8.587392001992168e-17,,
2025-12-01 05:30:00+00:00,7.705779445689402e-17,0.7957033892352,
2025-12-01 05:35:00+00:00,5.531995349728104e-17,,
2025-12-01 05:40:00+00:00,5.472335800662447e-17,,
2025-12-01 05:45:00+00:00,6.738942942015868e-17,0.7957033892352,
2025-12-01 05:50:00+00:00,1.1055135185948081e-16,,
2025-12-01 05:55:00+00:00,9.223728682086567e-17,,
2025-12-01 06:00:00+00:00,4.120853774139861e-17,0.7787132812800001,
2025-12-01 06:05:00+00:00,4.3723147517813797e-17,,
2025-12-01 06:10:00+00:00,4.937021161133483e-17,,
2025-12-01 06:15:00+00:00,4.8002991025065176e-17,0.7787132812800001,
2025-12-01 06:20:00+00:00,4.2506892498021023e-17,,
2025-12-01 06:25:00+00:00,3.856205839893778e-17,,
2025-12-01 06:30:00+00:00,3.897526095176469e-17,0.7957033892352,
2025-12-01 06:35:00+00:00,2.3919283700777863e-16,,
2025-12-01 06:40:00+00:00,2.3999698175280806e-16,,
2025-12-01 06:45:00+00:00,4.1653587995523487e-17,0.7787132812800001,
2025-12-01 06:50:00+00:00,4.010786461322223e-17,,
2025-12-01 06:55:00+00:00,3.979806462785179e-17,,
2025-12-01 07:00:00+00:00,4.114057736193557e-17,0.7787132812800001,
2025-12-01 07:05:00+00:00,4.125812044123989e-17,,
2025-12-01 07:10:00+00:00,3.942499564132288e-17,,
2025-12-01 07:15:00+00:00,3.7591870841405864e-17,0.7787132812800001,
2025-12-01 07:20:00+00:00,3.575874604148885e-17,,
2025-12-01 07:25:00+00:00,3.6295858840667635e-17,,
2025-12-01 07:30:00+00:00,4.878181285382329e-17,0.7787132812800001,
2025-12-01 07:35:00+00:00,4.834811318855374e-17,,
2025-12-01 07:40:00+00:00,3.325741310086954e-17,,
2025-12-01 07:45:00+00:00,3.759358350595343e-17,0.7787132812800001,
2025-12-01 07:50:00+00:00,3.776271750568653e-17,,
2025-12-01 07:55:00+00:00,3.1669380826133467e-17,,
2025-12-01 08:00:00+00:00,3.289121695159716e-17,0.764554857984,
2025-12-01 08:05:00+00:00,3.4583005406069677e-17,,
2025-12-01 08:10:00+00:00,3.712532508171847e-17,,
2025-12-01 08:15:00+00:00,3.845219432865283e-17,0.7787132812800001,
2025-12-01 08:20:00+00:00,5.824169346424689e-17,,
2025-12-01 08:25:00+00:00,1.2186334952649182e-16,,
2025-12-01 08:30:00+00:00,1.1010365147657074e-16,0.764554857984,
2025-12-01 08:35:00+00:00,4.0939473805494086e-17,,
2025-12-01 08:40:00+00:00,2.770799847466528e-17,,
2025-12-01 08:45:00+00:00,3.137876482817358e-17,0.7787132812800001,
2025-12-01 08:50:00+00:00,3.870766957584786e-17,,
2025-12-01 08:55:00+00:00,5.007753775923764e-17,,
2025-12-01 09:00:00+00:00,4.395228910498606e-17,0.764554857984,
2025-12-01 09:05:00+00:00,2.7618276500289913e-17,,
2025-12-01 09:10:00+00:00,2.5025316300827937e-17,,
2025-12-01 09:15:00+00:00,2.502821281059778e-17,0.764554857984,
2025-12-01 09:20:00+00:00,3.002810234566774e-17,,
2025-12-01 09:25:00+00:00,3.9135067275987755e-17,,
2025-12-01 09:30:00+00:00,4.4235979214450654e-17,0.764554857984,
2025-12-01 09:35:00+00:00,4.4682387823368224e-17,,
2025-12-01 09:40:00+00:00,3.899498761178484e-17,,
2025-12-01 09:45:00+00:00,3.7866518451260265e-17,0.764554857984,
2025-12-01 09:50:00+00:00,3.492321343048826e-17,,
2025-12-01 09:55:00+00:00,4.31293416053372e-17,,
2025-12-01 10:00:00+00:00,5.2080973546575185e-17,0.764554857984,
2025-12-01 10:05:00+00:00,5.2829236990622334e-17,,
2025-12-01 10:10:00+00:00,7.745428751085407e-17,,
2025-12-01 10:15:00+00:00,6.668378486006256e-17,0.764554857984,
2025-12-01 10:20:00+00:00,4.926680347601879e-17,,
2025-12-01 10:25:00+00:00,5.2586641324192346e-17,,
2025-12-01 10:30:00+00:00,4.7611975355832333e-17,0.764554857984,
2025-12-01 10:35:00+00:00,1.2085332731705919e-16,,
2025-12-01 10:40:00+00:00,2.9476824437786803e-16,,
2025-12-01 10:45:00+00:00,2.3044076727460584e-16,0.764554857984,
2025-12-01 10:50:00+00:00,8.698782112276013e-17,,
2025-12-01 10:55:00+00:00,8.512643077196324e-17,,
2025-12-01 11:00:00+00:00,6.28824741867494e-17,0.764554857984,
2025-12-01 11:05:00+00:00,1.9634437723743236e-16,,
2025-12-01 11:10:00+00:00,2.1414136609243306e-16,,
2025-12-01 11:15:00+00:00,7.004372746820593e-17,0.764554857984,
2025-12-01 11:20:00+00:00,8.699390354189487e-17,,
2025-12-01 11:25:00+00:00,9.376357609513909e-17,,
2025-12-01 11:30:00+00:00,5.3821518980666265e-17,0.7475647500288,
2025-12-01 11:35:00+00:00,5.526592331281166e-17,,
2025-12-01 11:40:00+00:00,6.580512704922269e-17,,
2025-12-01 11:45:00+00:00,5.322575926911903e-17,0.7475647500288,
2025-12-01 11:50:00+00:00,4.36087084681705e-17,,
2025-12-01 11:55:00+00:00,4.734795278929203e-17,,
2025-12-01 12:00:00+00:00,5.115386344407876e-17,0.7475647500288,
2025-12-01 12:05:00+00:00,6.632173859485421e-17,,
2025-12-01 12:10:00+00:00,1.2772873146650257e-16,,
2025-12-01 12:15:00+00:00,1.7693219128153957e-16,0.7475647500288,
2025-12-01 12:20:00+00:00,2.0111354958997658e-16,,
2025-12-01 12:25:00+00:00,1.5175383099407018e-16,,
2025-12-01 12:30:00+00:00,1.045035117995255e-16,0.7475647500288,
2025-12-01 12:35:00+00:00,1.0658195545357194e-16,,
2025-12-01 12:40:00+00:00,7.960104878409672e-17,,
2025-12-01 12:45:00+00:00,1.132739568192531e-16,0.7475647500288,
2025-12-01 12:50:00+00:00,1.709497843647614e-16,,
2025-12-01 12:55:00+00:00,1.5521854146735598e-16,,
2025-12-01 13:00:00+00:00,1.758029881789597e-16,0.7305746420736,
2025-12-01 13:05:00+00:00,2.4243792263980585e-16,,
2025-12-01 13:10:00+00:00,1.9183983880586756e-16,,
2025-12-01 13:15:00+00:00,1.5850212739208646e-16,0.7305746420736,
2025-12-01 13:20:00+00:00,1.6313035862587363e-16,,
2025-12-01 13:25:00+00:00,1.5492535100338274e-16,,
2025-12-01 13:30:00+00:00,2.311615534246092e-16,0.7475647500288,
2025-12-01 13:35:00+00:00,4.000918172578548e-16,,
2025-12-01 13:40:00+00:00,3.440046471407176e-16,,0.8296836051456
2025-12-01 13:45:00+00:00,1.794780763238098e-16,0.7475647500288,
2025-12-01 13:50:00+00:00,1.9291881081928752e-16,,
2025-12-01 13:55:00+00:00,2.2766093535689015e-16,,0.8296836051456
2025-12-01 14:00:00+00:00,2.919479847447901e-16,0.7305746420736,
2025-12-01 14:05:00+00:00,3.606690776234309e-16,,
2025-12-01 14:10:00+00:00,4.649906047087869e-16,,0.8296836051456
2025-12-01 14:15:00+00:00,4.834764749979661e-16,0.7475647500288,
2025-12-01 14:20:00+00:00,4.198920715550491e-16,,
2025-12-01 14:25:00+00:00,3.826290327901138e-16,,0.8296836051456
2025-12-01 14:30:00+00:00,4.525633950170177e-16,0.7305746420736,
2025-12-01 14:35:00+00:00,6.227550716806674e-16,,
2025-12-01 14:40:00+00:00,5.860138868672769e-16,,0.8126934971904
2025-12-01 14:45:00+00:00,6.750083501516297e-16,0.7305746420736,
2025-12-01 14:50:00+00:00,8.73834955966212e-16,,
2025-12-01 14:55:00+00:00,7.014101535653105e-16,,0.8126934971904
2025-12-01 15:00:00+00:00,6.472487217282589e-16,0.7305746420736,
2025-12-01 15:05:00+00:00,7.459954250077892e-16,,
2025-12-01 15:10:00+00:00,8.547884633270695e-16,,0.8126934971904
2025-12-01 15:15:00+00:00,8.780551137044345e-16,0.7305746420736,
2025-12-01 15:20:00+00:00,9.524520686714957e-16,,
2025-12-01 15:25:00+00:00,1.0268490236385567e-15,,0.8126934971904
2025-12-01 15:30:00+00:00,1.1012459786056178e-15,0.7305746420736,
2025-12-01 15:35:00+00:00,1.2804773066535084e-15,,
2025-12-01 15:40:00+00:00,1.3172285262566538e-15,,0.8126934971904
2025-12-01 15:45:00+00:00,1.1481106634839311e-15,0.7305746420736,
2025-12-01 15:50:00+00:00,9.651267878029537e-16,,
2025-12-01 15:55:00+00:00,6.222285548618987e-15,,0.8126934971904
2025-12-01 16:00:00+00:00,6.268158652252973e-15,0.7305746420736,
2025-12-01 16:05:00+00:00,1.1202811772500294e-15,,
2025-12-01 16:10:00+00:00,1.1042074837070149e-15,,0.7957033892352
2025-12-01 16:15:00+00:00,1.0914812972857607e-15,0.7305746420736,
2025-12-01 16:20:00+00:00,1.0845341740215692e-15,,
2025-12-01 16:25:00+00:00,9.755757816923357e-16,,0.8126934971904
2025-12-01 16:30:00+00:00,1.1387561922683207e-15,0.7305746420736,
2025-12-01 16:35:00+00:00,1.2296220987518294e-15,,
2025-12-01 16:40:00+00:00,1.1400252152120194e-15,,0.8126934971904
2025-12-01 16:45:00+00:00,1.1233117633696669e-15,0.7305746420736,
2025-12-01 16:50:00+00:00,1.1575302849446678e-15,,
2025-12-01 16:55:00+00:00,4.497885425565016e-15,,0.7957033892352
2025-12-01 17:00:00+00:00,4.229014830993387e-15,0.7305746420736,
2025-12-01 17:05:00+00:00,3.9601442364217574e-15,,
2025-12-01 17:10:00+00:00,3.691273641850128e-15,,0.7957033892352
2025-12-01 17:15:00+00:00,1.254870178306624e-15,0.7164162187776001,
2025-12-01 17:20:00+00:00,1.518613654214278e-15,,
2025-12-01 17:25:00+00:00,1.6865369994412135e-15,,0.7957033892352
2025-12-01 17:30:00+00:00,1.620253775631777e-15,0.7305746420736,
2025-12-01 17:35:00+00:00,1.363939577224875e-15,,
2025-12-01 17:40:00+00:00,1.4592307401400247e-15,,0.7957033892352
2025-12-01 17:45:00+00:00,1.5870838585580988e-15,0.7164162187776001,
2025-12-01 17:50:00+00:00,1.8111450598489733e-15,,
2025-12-01 17:55:00+00:00,1.8409052647121228e-15,,0.7957033892352
2025-12-01 18:00:00+00:00,1.962211097568594e-15,0.7164162187776001,
2025-12-01 18:05:00+00:00,2.0896659403054637e-15,,
2025-12-01 18:10:00+00:00,1.897816378030638e-15,,0.7957033892352
2025-12-01 18:15:00+00:00,2.2734204908992092e-15,0.7164162187776001,
2025-12-01 18:20:00+00:00,2.6650718642675507e-15,,
2025-12-01 18:25:00+00:00,2.8433248559617908e-15,,0.7957033892352
2025-12-01 18:30:00+00:00,4.475962542471683e-15,0.7164162187776001,
2025-12-01 18:35:00+00:00,4.673601986850354e-15,,
2025-12-01 18:40:00+00:00,2.6260049223057903e-15,,0.7957033892352
2025-12-01 18:45:00+00:00,2.0595815795281605e-15,0.7164162187776001,
2025-12-01 18:50:00+00:00,1.6796850611529725e-15,,
2025-12-01 18:55:00+00:00,1.583772005983883e-15,,0.7957033892352
2025-12-01 19:00:00+00:00,1.935461633428421e-15,0.7164162187776001,
2025-12-01 19:05:00+00:00,2.137278435072982e-15,,
2025-12-01 19:10:00+00:00,2.249571385325374e-15,,0.7957033892352
2025-12-01 19:15:00+00:00,2.490644468451938e-15,0.7164162187776001,
2025-12-01 19:20:00+00:00,2.25435542432366e-15,,
2025-12-01 19:25:00+00:00,1.6134768199822111e-15,,0.7957033892352
2025-12-01 19:30:00+00:00,1.214612976879154e-15,0.7164162187776001,
2025-12-01 19:35:00+00:00,1.080178032456006e-15,,
2025-12-01 19:40:00+00:00,1.1550703057019205e-15,,0.7787132812800001
2025-12-01 19:45:00+00:00,1.2215077895402807e-15,0.6994261108224,
2025-12-01 19:50:00+00:00,1.173560676736574e-15,,
2025-12-01 19:55:00+00:00,1.1426540202971815e-15,,0.7787132812800001
2025-12-01 20:00:00+00:00,1.0903967795604078e-15,0.6994261108224,
2025-12-01 20:05:00+00:00,9.384993414751386e-16,,
2025-12-01 20:10:00+00:00,9.61547661617317e-16,,0.7957033892352
2025-12-01 20:15:00+00:00,1.0448860621420216e-15,0.6994261108224,
2025-12-01 20:20:00+00:00,9.476127681549032e-16,,
2025-12-01 20:25:00+00:00,7.98309242570491e-16,,0.7787132812800001
2025-12-01 20:30:00+00:00,7.512596906000347e-16,0.7164162187776001,
2025-12-01 20:35:00+00:00,7.628711929870165e-16,,
2025-12-01 20:40:00+00:00,7.519529087775108e-16,,0.7787132812800001
2025-12-01 20:45:00+00:00,9.331127718337795e-16,0.6994261108224,
2025-12-01 20:50:00+00:00,1.1111744039515515e-15,,
2025-12-01 20:55:00+00:00,1.0630592486453906e-15,,0.7787132812800001
2025-12-01 21:00:00+00:00,9.441550954112744e-16,0.6994261108224,
2025-12-01 21:05:00+00:00,9.33999778421715e-16,,
2025-12-01 21:10:00+00:00,9.28996573866243e-16,,0.7787132812800001
2025-12-01 21:15:00+00:00,9.803044422023659e-16,0.6994261108224,
2025-12-01 21:20:00+00:00,1.2307305692711999e-15,,
2025-12-01 21:25:00+00:00,1.9440894640731564e-15,,0.7787132812800001
2025-12-01 21:30:00+00:00,2.7226193042020043e-15,0.6994261108224,
2025-12-01 21:35:00+00:00,3.4819530280694187e-15,,
2025-12-01 21:40:00+00:00,3.739098532215842e-15,,0.764554857984
2025-12-01 21:45:00+00:00,3.3639321098507533e-15,0.6994261108224,
2025-12-01 21:50:00+00:00,2.5962196690838176e-15,,
2025-12-01 21:55:00+00:00,1.784097644973392e-15,,0.7787132812800001
2025-12-01 22:00:00+00:00,1.618102165806214e-15,0.6994261108224,
2025-12-01 22:05:00+00:00,1.287661382108931e-15,,
2025-12-01 22:10:00+00:00,1.2246432916106825e-15,,0.764554857984
2025-12-01 22:15:00+00:00,1.3622511642014947e-15,0.6994261108224,
2025-12-01 22:20:00+00:00,1.2812493141995298e-15,,
2025-12-01 22:25:00+00:00,1.3085784860962225e-15,,0.7787132812800001
2025-12-01 22:30:00+00:00,1.2460069984020518e-15,0.6994261108224,
2025-12-01 22:35:00+00:00,1.002649032146757e-15,,
2025-12-01 22:40:00+00:00,2.6374638678975778e-15,,0.764554857984
2025-12-01 22:45:00+00:00,3.734462592519575e-15,0.6994261108224,
2025-12-01 22:50:00+00:00,3.8468662796880284e-15,,
2025-12-01 22:55:00+00:00,4.599112685551986e-15,,0.764554857984
2025-12-01 23:00:00+00:00,3.46111499713468e-15,0.6994261108224,
2025-12-01 23:05:00+00:00,2.1923037427421573e-15,,
2025-12-01 23:10:00+00:00,1.664821639819219e-15,,0.764554857984
2025-12-01 23:15:00+00:00,1.3734102668861044e-15,0.6852676875264,
2025-12-01 23:20:00+00:00,1.1219189224978802e-15,,
2025-12-01 23:25:00+00:00,6.682330829247863e-16,,0.764554857984
2025-12-01 23:30:00+00:00,9.136988837354913e-16,0.6994261108224,
2025-12-01 23:35:00+00:00,1.6414995352986304e-15,,
2025-12-01 23:40:00+00:00,1.4028577626002527e-15,,0.764554857984
2025-12-01 23:45:00+00:00,6.939019823145734e-16,0.6994261108224,
2025-12-01 23:50:00+00:00,4.833340571685705e-16,,
2025-12-01 23:55:00+00:00,2.3499136345592957e-16,,0.764554857984
2025-12-02 00:00:00+00:00,1.0718734119182282e-16,0.6994261108224,
2025-12-02 00:05:00+00:00,2.444570911401589e-16,,
2025-12-02 00:10:00+00:00,3.53414975743743e-16,,0.764554857984
2025-12-02 00:15:00+00:00,4.384321241347955e-16,0.6852676875264,
2025-12-02 00:20:00+00:00,4.404737764748597e-16,,
2025-12-02 00:25:00+00:00,4.40296556431995e-16,,0.764554857984
2025-12-02 00:30:00+00:00,4.19197519854545e-16,0.6852676875264,
2025-12-02 00:35:00+00:00,3.3477602181937423e-16,,
2025-12-02 00:40:00+00:00,3.086348126363594e-16,,0.764554857984
2025-12-02 00:45:00+00:00,2.833970174721957e-16,0.6994261108224,
2025-12-02 00:50:00+00:00,2.8398292269727025e-16,,
2025-12-02 00:55:00+00:00,3.0219846125658087e-16,,0.764554857984
2025-12-02 01:00:00+00:00,3.6917643077625936e-16,0.6994261108224,
2025-12-02 01:05:00+00:00,4.1065655669927185e-16,,
