time_utc,proxy,gauge,gauge_shifted
2025-11-30 19:00:00+00:00,,,13.73367059712
2025-11-30 19:15:00+00:00,,,13.903571676672
2025-11-30 19:30:00+00:00,,,13.903571676672
2025-11-30 19:45:00+00:00,,,13.903571676672
2025-11-30 20:00:00+00:00,,,13.73367059712
2025-11-30 20:15:00+00:00,,,13.73367059712
2025-11-30 20:30:00+00:00,,,13.59208636416
2025-11-30 20:45:00+00:00,,,13.73367059712
2025-11-30 21:00:00+00:00,,,13.73367059712
2025-11-30 21:15:00+00:00,,,13.59208636416
2025-11-30 21:30:00+00:00,,,13.73367059712
2025-11-30 21:45:00+00:00,,,13.73367059712
2025-11-30 22:00:00+00:00,,,13.59208636416
2025-11-30 22:15:00+00:00,,,13.59208636416
2025-11-30 22:30:00+00:00,,,13.4505021312
2025-11-30 22:45:00+00:00,,,13.59208636416
2025-11-30 23:00:00+00:00,,,13.59208636416
2025-11-30 23:15:00+00:00,,,13.30891789824
2025-11-30 23:30:00+00:00,,,13.30891789824
2025-11-30 23:45:00+00:00,,,13.4505021312
2025-12-01 00:00:00+00:00,1.5538836117159948e-15,,13.59208636416
2025-12-01 00:05:00+00:00,1.5768466772359484e-16,,
2025-12-01 00:10:00+00:00,3.447615279181178e-16,,
2025-12-01 00:15:00+00:00,5.433647470119197e-16,,13.4505021312
2025-12-01 00:20:00+00:00,6.608605815076538e-16,,
2025-12-01 00:25:00+00:00,6.300801044177896e-16,,
2025-12-01 00:30:00+00:00,5.230343340425052e-16,,13.4505021312
2025-12-01 00:35:00+00:00,5.153658880566453e-16,,
2025-12-01 00:40:00+00:00,4.699520964201355e-16,,
2025-12-01 00:45:00+00:00,4.645209384719037e-16,,13.4505021312
2025-12-01 00:50:00+00:00,4.447258162634295e-16,,
2025-12-01 00:55:00+00:00,5.61617555156955e-16,,
2025-12-01 01:00:00+00:00,6.260287029309501e-16,13.73367059712,13.4505021312
2025-12-01 01:05:00+00:00,5.568332079536064e-16,,
2025-12-01 01:10:00+00:00,5.161408892568178e-16,,
2025-12-01 01:15:00+00:00,6.627346002497383e-16,13.903571676672,13.4505021312
2025-12-01 01:20:00+00:00,7.272525066366337e-16,,
2025-12-01 01:25:00+00:00,8.249720643146763e-16,,
2025-12-01 01:30:00+00:00,1.0613201709198022e-15,13.903571676672,13.4505021312
2025-12-01 01:35:00+00:00,8.993797434552383e-16,,
2025-12-01 01:40:00+00:00,1.0253366433371996e-15,,
2025-12-01 01:45:00+00:00,9.839304899778209e-16,13.903571676672,13.30891789824
2025-12-01 01:50:00+00:00,8.558300849659306e-16,,
2025-12-01 01:55:00+00:00,8.789721582722283e-16,,
2025-12-01 02:00:00+00:00,7.3932907479048e-16,13.73367059712,13.30891789824
2025-12-01 02:05:00+00:00,8.433599030014643e-16,,
2025-12-01 02:10:00+00:00,8.79086423878564e-16,,
2025-12-01 02:15:00+00:00,7.818452278190752e-16,13.73367059712,13.30891789824
2025-12-01 02:20:00+00:00,6.619406716758863e-16,,
2025-12-01 02:25:00+00:00,5.694841263548176e-16,,
2025-12-01 02:30:00+00:00,7.446182647848683e-16,13.59208636416,13.30891789824
2025-12-01 02:35:00+00:00,8.217979400227988e-16,,
2025-12-01 02:40:00+00:00,5.095882976087471e-16,,
